storm_id,year,name,iso_time,latitude,longitude,dist2land(km),landfall(km),usa_status,usa_wind,storm_category,storm_speed(knots)
1851175N26270,1851,NOT_NAMED,1851-06-25 21:00:00,28.1333,-96.5667,22,0.0,HU,80,1.0,5
1851175N26270,1851,NOT_NAMED,1851-06-26 00:00:00,28.1667,-96.8000,0,0.0,HU,70,1.0,5
1851175N26270,1851,NOT_NAMED,1851-06-26 03:00:00,28.2265,-97.0793,0,0.0,HU,65,1.0,5
1851175N26270,1851,NOT_NAMED,1851-06-26 06:00:00,28.3000,-97.4000,0,0.0,TS,60,0.0,6
1851175N26270,1851,NOT_NAMED,1851-06-26 09:00:00,28.3617,-97.7476,0,0.0,TS,60,0.0,6
1851175N26270,1851,NOT_NAMED,1851-06-26 12:00:00,28.4333,-98.1000,0,0.0,TS,60,0.0,6
1851175N26270,1851,NOT_NAMED,1851-06-26 15:00:00,28.5158,-98.4268,0,0.0,TS,55,0.0,6
1851175N26270,1851,NOT_NAMED,1851-06-26 18:00:00,28.6333,-98.7333,0,0.0,TS,50,0.0,6
1851175N26270,1851,NOT_NAMED,1851-06-26 21:00:00,28.7966,-99.0267,0,0.0,TS,50,0.0,6
1851175N26270,1851,NOT_NAMED,1851-06-27 00:00:00,29.0000,-99.3000,0,0.0,TS,50,0.0,6
1851175N26270,1851,NOT_NAMED,1851-06-27 03:00:00,29.2258,-99.5650,0,0.0,TS,45,0.0,6
1851175N26270,1851,NOT_NAMED,1851-06-27 06:00:00,29.4727,-99.8000,0,0.0,TS,40,0.0,6
1851175N26270,1851,NOT_NAMED,1851-06-27 09:00:00,29.7205,-99.9680,0,0.0,TS,40,0.0,6
1851175N26270,1851,NOT_NAMED,1851-06-27 12:00:00,29.9778,-100.056,0,0.0,TS,40,0.0,5
1851175N26270,1851,NOT_NAMED,1851-06-27 15:00:00,30.2500,-100.058,0,0.0,TS,40,0.0,5
1851175N26270,1851,NOT_NAMED,1851-06-27 18:00:00,30.5000,-100.100,0,0.0,TS,40,0.0,5
1851175N26270,1851,NOT_NAMED,1851-06-27 21:00:00,30.7500,-100.147,0,0.0,TS,40,0.0,5
1851181N19275,1851,NOT_NAMED,1851-06-30 09:00:00,19.6998,-87.3501,15,0.0,,,-1.0,7
1851181N19275,1851,NOT_NAMED,1851-06-30 12:00:00,19.8000,-87.7000,0,0.0,,,-1.0,7
1851181N19275,1851,NOT_NAMED,1851-06-30 15:00:00,19.9075,-88.0925,0,0.0,,,-1.0,8
1851181N19275,1851,NOT_NAMED,1851-06-30 18:00:00,20.0000,-88.5000,0,0.0,,,-1.0,8
1851181N19275,1851,NOT_NAMED,1851-06-30 21:00:00,20.0499,-88.9001,0,0.0,,,-1.0,8
1851181N19275,1851,NOT_NAMED,1851-07-01 00:00:00,20.1000,-89.3000,0,0.0,,,-1.0,8
1851181N19275,1851,NOT_NAMED,1851-07-01 03:00:00,20.1924,-89.7000,0,0.0,,,-1.0,8
1851181N19275,1851,NOT_NAMED,1851-07-01 06:00:00,20.3000,-90.1000,0,0.0,,,-1.0,8
1851181N19275,1851,NOT_NAMED,1851-07-01 09:00:00,20.4000,-90.5075,0,0.0,,,-1.0,8
1851181N19275,1851,NOT_NAMED,1851-07-03 21:00:00,22.2999,-97.7001,10,0.0,,,-1.0,6
1851181N19275,1851,NOT_NAMED,1851-07-04 00:00:00,22.4000,-98.0000,0,0.0,,,-1.0,6
1851181N19275,1851,NOT_NAMED,1851-07-04 03:00:00,22.4999,-98.3000,0,0.0,,,-1.0,6
1851181N19275,1851,NOT_NAMED,1851-07-04 06:00:00,22.6000,-98.6000,0,0.0,,,-1.0,6
1851181N19275,1851,NOT_NAMED,1851-07-04 09:00:00,22.7001,-98.8999,0,0.0,,,-1.0,6
1851228N13313,1851,NOT_NAMED,1851-08-19 03:00:00,18.2517,-69.3451,22,0.0,HU,80,1.0,18
1851228N13313,1851,NOT_NAMED,1851-08-19 06:00:00,18.5333,-70.2667,0,0.0,HU,70,1.0,18
1851228N13313,1851,NOT_NAMED,1851-08-19 09:00:00,18.8541,-71.0760,0,0.0,HU,65,1.0,17
1851228N13313,1851,NOT_NAMED,1851-08-19 12:00:00,19.1667,-71.9000,0,0.0,TS,60,0.0,18
1851228N13313,1851,NOT_NAMED,1851-08-19 21:00:00,19.8391,-74.6230,30,0.0,TS,65,1.0,15
1851228N13313,1851,NOT_NAMED,1851-08-20 00:00:00,20.0667,-75.3667,0,0.0,HU,70,1.0,16
1851228N13313,1851,NOT_NAMED,1851-08-20 03:00:00,20.3491,-76.1934,0,0.0,HU,70,1.0,16
1851228N13313,1851,NOT_NAMED,1851-08-20 06:00:00,20.6667,-77.0000,0,0.0,HU,70,1.0,16
1851228N13313,1851,NOT_NAMED,1851-08-20 09:00:00,20.9945,-77.7178,0,0.0,HU,70,1.0,15
1851228N13313,1851,NOT_NAMED,1851-08-20 12:00:00,21.3333,-78.4000,0,0.0,HU,70,1.0,15
1851228N13313,1851,NOT_NAMED,1851-08-20 15:00:00,21.6666,-79.1202,0,0.0,HU,70,1.0,15
1851228N13313,1851,NOT_NAMED,1851-08-20 18:00:00,22.0000,-79.8000,0,0.0,HU,70,1.0,14
1851228N13313,1851,NOT_NAMED,1851-08-20 21:00:00,22.3404,-80.3820,0,0.0,HU,65,1.0,12
1851228N13313,1851,NOT_NAMED,1851-08-21 00:00:00,22.6667,-80.9333,0,0.0,TS,60,0.0,12
1851228N13313,1851,NOT_NAMED,1851-08-21 03:00:00,22.9498,-81.5287,0,0.0,TS,60,0.0,12
1851228N13313,1851,NOT_NAMED,1851-08-23 21:00:00,29.9333,-85.6666,22,0.0,HU,100,3.0,12
1851228N13313,1851,NOT_NAMED,1851-08-24 00:00:00,30.4333,-85.2000,0,0.0,HU,90,2.0,12
1851228N13313,1851,NOT_NAMED,1851-08-24 03:00:00,30.8485,-84.7902,0,0.0,HU,80,1.0,11
1851228N13313,1851,NOT_NAMED,1851-08-24 06:00:00,31.2333,-84.4000,0,0.0,HU,70,1.0,10
1851228N13313,1851,NOT_NAMED,1851-08-24 09:00:00,31.6535,-84.0180,0,0.0,HU,65,1.0,11
1851228N13313,1851,NOT_NAMED,1851-08-24 12:00:00,32.1000,-83.5333,0,0.0,TS,60,0.0,14
1851228N13313,1851,NOT_NAMED,1851-08-24 15:00:00,32.5863,-82.8213,0,0.0,TS,55,0.0,16
1851228N13313,1851,NOT_NAMED,1851-08-24 18:00:00,33.0667,-82.0333,0,0.0,TS,50,0.0,15
1851228N13313,1851,NOT_NAMED,1851-08-24 21:00:00,33.4873,-81.3609,0,0.0,TS,45,0.0,14
1851228N13313,1851,NOT_NAMED,1851-08-25 00:00:00,33.9000,-80.6667,0,0.0,TS,40,0.0,15
1851228N13313,1851,NOT_NAMED,1851-08-25 03:00:00,34.3373,-79.8626,0,0.0,TS,40,0.0,16
1851228N13313,1851,NOT_NAMED,1851-08-25 06:00:00,34.8000,-79.0000,0,0.0,TS,40,0.0,17
1851228N13313,1851,NOT_NAMED,1851-08-25 09:00:00,35.2916,-78.1405,0,0.0,TS,40,0.0,18
1851228N13313,1851,NOT_NAMED,1851-08-25 12:00:00,35.8000,-77.2333,0,0.0,TS,40,0.0,18
1851228N13313,1851,NOT_NAMED,1851-08-25 15:00:00,36.2999,-76.2327,0,0.0,TS,40,0.0,19
1851228N13313,1851,NOT_NAMED,1851-08-27 12:00:00,46.2400,-56.9200,112,0.0,TS,40,0.0,29
1851228N13313,1851,NOT_NAMED,1851-08-27 15:00:00,47.3080,-55.2870,0,0.0,TS,40,0.0,33
1851228N13313,1851,NOT_NAMED,1851-08-27 18:00:00,48.5000,-53.4000,0,0.0,TS,40,0.0,36
1851250N20278,1851,NOT_NAMED,1851-09-07 03:00:00,21.7500,-81.1075,24,0.0,,,-1.0,8
1851250N20278,1851,NOT_NAMED,1851-09-07 06:00:00,22.1000,-80.9000,0,0.0,,,-1.0,8
1851250N20278,1851,NOT_NAMED,1851-09-07 09:00:00,22.4274,-80.7146,0,0.0,,,-1.0,8
1851250N20278,1851,NOT_NAMED,1851-09-07 12:00:00,22.8000,-80.5000,0,0.0,,,-1.0,10
1851256N26265,1851,NOT_NAMED,1851-09-16 06:00:00,27.2000,-97.4000,9,0.0,,,-1.0,1
1851256N26265,1851,NOT_NAMED,1851-09-16 09:00:00,27.1575,-97.5000,0,0.0,,,-1.0,2
1851256N26265,1851,NOT_NAMED,1851-09-16 12:00:00,27.1000,-97.6000,0,0.0,,,-1.0,2
1851256N26265,1851,NOT_NAMED,1851-09-16 15:00:00,27.0475,-97.6625,0,0.0,,,-1.0,1
1851283N24298,1851,NOT_NAMED,1851-10-14 03:00:00,43.8669,-67.0804,71,0.0,,,-1.0,49
1851283N24298,1851,NOT_NAMED,1851-10-14 06:00:00,45.8000,-64.8000,0,0.0,,,-1.0,50
1851289N29282,1851,NOT_NAMED,1851-10-19 15:00:00,41.1000,-71.7000,27,0.0,TS,50,0.0,18
1851309N19282,1851,NOT_NAMED,1851-11-07 21:00:00,18.0500,-78.2500,11,0.0,,,-1.0,3
1851309N19282,1851,NOT_NAMED,1851-11-08 00:00:00,18.2000,-78.3000,0,0.0,,,-1.0,3
1851309N19282,1851,NOT_NAMED,1851-11-08 03:00:00,18.3000,-78.3075,0,0.0,,,-1.0,2
1851309N19282,1851,NOT_NAMED,1851-11-08 06:00:00,18.4000,-78.3000,0,0.0,,,-1.0,3
1851309N19282,1851,NOT_NAMED,1851-11-10 12:00:00,20.7000,-78.1000,10,0.0,,,-1.0,3
1851309N19282,1851,NOT_NAMED,1851-11-10 15:00:00,20.8775,-78.0075,0,0.0,,,-1.0,4
1851309N19282,1851,NOT_NAMED,1851-11-10 18:00:00,21.1000,-77.9000,0,0.0,,,-1.0,5
1851309N19282,1851,NOT_NAMED,1851-11-10 21:00:00,21.3500,-77.7575,0,0.0,,,-1.0,6
1851309N19282,1851,NOT_NAMED,1851-11-11 00:00:00,21.6000,-77.6000,0,0.0,,,-1.0,5
1852232N21293,1852,NOT_NAMED,1852-08-26 09:00:00,30.2733,-88.5915,9,0.0,HU,95,2.0,4
1852232N21293,1852,NOT_NAMED,1852-08-26 12:00:00,30.4667,-88.5333,0,0.0,HU,90,2.0,5
1852232N21293,1852,NOT_NAMED,1852-08-26 15:00:00,30.7041,-88.4116,0,0.0,HU,80,1.0,6
1852232N21293,1852,NOT_NAMED,1852-08-26 18:00:00,30.9667,-88.2000,0,0.0,HU,70,1.0,7
1852232N21293,1852,NOT_NAMED,1852-08-26 21:00:00,31.2307,-87.9115,0,0.0,HU,60,0.0,8
1852232N21293,1852,NOT_NAMED,1852-08-27 00:00:00,31.5000,-87.5333,0,0.0,TS,50,0.0,9
1852232N21293,1852,NOT_NAMED,1852-08-27 03:00:00,31.7689,-87.1138,0,0.0,TS,45,0.0,10
1852232N21293,1852,NOT_NAMED,1852-08-27 06:00:00,32.0333,-86.6000,0,0.0,TS,40,0.0,11
1852232N21293,1852,NOT_NAMED,1852-08-27 09:00:00,32.2878,-86.0096,0,0.0,TS,40,0.0,12
1852232N21293,1852,NOT_NAMED,1852-08-27 12:00:00,32.5333,-85.3000,0,0.0,TS,40,0.0,14
1852232N21293,1852,NOT_NAMED,1852-08-27 15:00:00,32.7738,-84.4781,0,0.0,TS,40,0.0,15
1852232N21293,1852,NOT_NAMED,1852-08-27 18:00:00,33.0000,-83.5667,0,0.0,TS,40,0.0,18
1852232N21293,1852,NOT_NAMED,1852-08-27 21:00:00,33.2363,-82.4629,0,0.0,TS,40,0.0,20
1852232N21293,1852,NOT_NAMED,1852-08-28 00:00:00,33.4400,-81.2000,0,0.0,TS,40,0.0,23
1852232N21293,1852,NOT_NAMED,1852-08-28 03:00:00,33.6298,-79.7799,0,0.0,TS,40,0.0,25
1852241N34278,1852,NOT_NAMED,1852-08-28 06:00:00,33.6000,-82.5000,0,0.0,,,-1.0,13
1852241N34278,1852,NOT_NAMED,1852-08-28 09:00:00,33.7771,-81.7491,0,0.0,,,-1.0,13
1852241N34278,1852,NOT_NAMED,1852-08-28 12:00:00,34.0000,-81.0000,0,0.0,,,-1.0,14
1852241N34278,1852,NOT_NAMED,1852-08-28 15:00:00,34.3274,-80.2278,0,0.0,,,-1.0,14
1852241N34278,1852,NOT_NAMED,1852-08-28 18:00:00,34.7000,-79.5000,0,0.0,,,-1.0,13
1852241N34278,1852,NOT_NAMED,1852-08-28 21:00:00,35.0417,-78.8839,0,0.0,,,-1.0,12
1852241N34278,1852,NOT_NAMED,1852-08-29 00:00:00,35.4000,-78.3000,0,0.0,,,-1.0,12
1852241N34278,1852,NOT_NAMED,1852-08-29 03:00:00,35.7920,-77.6719,0,0.0,,,-1.0,13
1852241N34278,1852,NOT_NAMED,1852-08-29 06:00:00,36.2000,-77.0000,0,0.0,,,-1.0,14
1852241N34278,1852,NOT_NAMED,1852-08-29 09:00:00,36.6002,-76.2423,0,0.0,,,-1.0,14
1852247N14309,1852,NOT_NAMED,1852-09-11 21:00:00,27.8808,-83.0833,19,0.0,HU,70,1.0,5
1852247N14309,1852,NOT_NAMED,1852-09-12 00:00:00,27.9333,-82.8000,0,0.0,HU,70,1.0,5
1852247N14309,1852,NOT_NAMED,1852-09-12 03:00:00,27.9832,-82.5216,0,0.0,HU,65,1.0,5
1852247N14309,1852,NOT_NAMED,1852-09-12 06:00:00,28.0333,-82.2333,0,0.0,TS,60,0.0,5
1852247N14309,1852,NOT_NAMED,1852-09-12 09:00:00,28.0681,-81.9489,0,0.0,TS,55,0.0,6
1852247N14309,1852,NOT_NAMED,1852-09-12 12:00:00,28.1333,-81.6000,0,0.0,TS,50,0.0,7
1852247N14309,1852,NOT_NAMED,1852-09-12 15:00:00,28.2174,-81.1910,0,0.0,TS,50,0.0,9
1852247N14309,1852,NOT_NAMED,1852-09-12 18:00:00,28.4333,-80.6000,0,0.0,TS,50,0.0,14
1852249N17296,1852,NOT_NAMED,1852-09-05 15:00:00,17.9419,-66.5477,11,0.0,HU,65,1.0,11
1852249N17296,1852,NOT_NAMED,1852-09-05 18:00:00,18.2000,-67.1000,0,0.0,TS,60,0.0,14
1852249N17296,1852,NOT_NAMED,1852-09-05 21:00:00,18.3931,-67.9277,47,0.0,TS,60,0.0,17
1852249N17296,1852,NOT_NAMED,1852-09-06 00:00:00,18.6000,-68.8000,0,0.0,TS,60,0.0,16
1852249N17296,1852,NOT_NAMED,1852-09-06 03:00:00,18.9069,-69.4799,0,0.0,TS,55,0.0,14
1852249N17296,1852,NOT_NAMED,1852-09-06 06:00:00,19.2000,-70.1000,0,0.0,TS,50,0.0,13
1852249N17296,1852,NOT_NAMED,1852-09-06 09:00:00,19.3799,-70.7653,0,0.0,TS,45,0.0,13
1852249N17296,1852,NOT_NAMED,1852-09-06 12:00:00,19.5000,-71.4000,0,0.0,TS,40,0.0,12
1852249N17296,1852,NOT_NAMED,1852-09-06 15:00:00,19.6027,-71.9698,0,0.0,TS,40,0.0,11
1852266N17274,1852,NOT_NAMED,1852-09-23 06:00:00,17.9000,-88.1000,10,0.0,,,-1.0,3
1852266N17274,1852,NOT_NAMED,1852-09-23 09:00:00,18.0000,-88.2575,0,0.0,,,-1.0,3
1852266N17274,1852,NOT_NAMED,1852-09-23 12:00:00,18.1000,-88.4000,0,0.0,,,-1.0,3
1852266N17274,1852,NOT_NAMED,1852-09-23 15:00:00,18.1500,-88.5001,0,0.0,,,-1.0,2
1852266N17274,1852,NOT_NAMED,1852-09-23 18:00:00,18.2000,-88.6000,0,0.0,,,-1.0,3
1852266N17274,1852,NOT_NAMED,1852-09-23 21:00:00,18.2875,-88.7374,0,0.0,,,-1.0,3
1852273N11295,1852,NOT_NAMED,1852-10-03 03:00:00,13.9999,-82.8850,46,0.0,,,-1.0,10
1852273N11295,1852,NOT_NAMED,1852-10-03 06:00:00,14.0000,-83.4000,0,0.0,,,-1.0,10
1852273N11295,1852,NOT_NAMED,1852-10-03 09:00:00,14.0003,-83.9425,0,0.0,,,-1.0,11
1852278N14293,1852,NOT_NAMED,1852-10-09 21:00:00,29.7692,-84.5213,11,0.0,HU,90,2.0,15
1852278N14293,1852,NOT_NAMED,1852-10-10 00:00:00,30.4000,-84.0333,0,0.0,HU,80,1.0,18
1852278N14293,1852,NOT_NAMED,1852-10-10 03:00:00,31.1871,-83.3152,0,0.0,HU,70,1.0,21
1852278N14293,1852,NOT_NAMED,1852-10-10 06:00:00,32.0333,-82.4333,0,0.0,TS,60,0.0,23
1852278N14293,1852,NOT_NAMED,1852-10-10 09:00:00,32.8516,-81.4510,0,0.0,TS,55,0.0,23
1852278N14293,1852,NOT_NAMED,1852-10-10 12:00:00,33.6000,-80.4333,0,0.0,TS,50,0.0,21
1852278N14293,1852,NOT_NAMED,1852-10-10 15:00:00,34.2137,-79.5457,0,0.0,TS,50,0.0,19
1852278N14293,1852,NOT_NAMED,1852-10-10 18:00:00,34.7667,-78.6000,0,0.0,TS,50,0.0,21
1852278N14293,1852,NOT_NAMED,1852-10-10 21:00:00,35.3496,-77.4647,0,0.0,TS,50,0.0,23
1852278N14293,1852,NOT_NAMED,1852-10-11 00:00:00,35.9000,-76.1667,0,0.0,TS,50,0.0,24
1852331N24274,1852,NOT_NAMED,1852-11-26 18:00:00,26.9000,-82.7000,37,0.0,,,-1.0,16
1852331N24274,1852,NOT_NAMED,1852-11-26 21:00:00,27.1859,-81.8260,0,0.0,,,-1.0,18
1852331N24274,1852,NOT_NAMED,1852-11-27 00:00:00,27.4000,-80.7000,0,0.0,,,-1.0,22
1853239N11302,1853,NOT_NAMED,1853-08-29 15:00:00,18.1425,-73.1424,11,0.0,,,-1.0,15
1853239N11302,1853,NOT_NAMED,1853-08-30 03:00:00,19.7999,-75.6502,15,0.0,,,-1.0,15
1853239N11302,1853,NOT_NAMED,1853-08-30 06:00:00,20.2000,-76.3000,0,0.0,,,-1.0,14
1853239N11302,1853,NOT_NAMED,1853-08-30 09:00:00,20.6223,-76.9150,0,0.0,,,-1.0,14
1853239N11302,1853,NOT_NAMED,1853-08-30 12:00:00,21.0000,-77.5000,0,0.0,,,-1.0,13
1853239N11302,1853,NOT_NAMED,1853-08-30 15:00:00,21.2722,-78.0580,0,0.0,,,-1.0,11
1853239N11302,1853,NOT_NAMED,1853-08-30 18:00:00,21.5000,-78.6000,0,0.0,,,-1.0,12
1853239N11302,1853,NOT_NAMED,1853-08-30 21:00:00,21.7501,-79.1875,0,0.0,,,-1.0,11
1853239N11302,1853,NOT_NAMED,1853-08-31 00:00:00,22.0000,-79.7000,0,0.0,,,-1.0,9
1853239N11302,1853,NOT_NAMED,1853-08-31 03:00:00,22.2497,-80.0452,0,0.0,,,-1.0,7
1853239N11302,1853,NOT_NAMED,1853-08-31 06:00:00,22.5000,-80.3000,0,0.0,,,-1.0,6
1853239N11302,1853,NOT_NAMED,1853-08-31 09:00:00,22.7122,-80.5281,0,0.0,,,-1.0,7
1853239N11302,1853,NOT_NAMED,1853-08-31 12:00:00,23.0000,-80.8000,0,0.0,,,-1.0,10
1853239N11302,1853,NOT_NAMED,1853-09-02 00:00:00,28.7000,-82.7000,9,0.0,,,-1.0,9
1853239N11302,1853,NOT_NAMED,1853-09-02 03:00:00,29.1500,-82.5923,0,0.0,,,-1.0,9
1853239N11302,1853,NOT_NAMED,1853-09-02 06:00:00,29.6000,-82.5000,0,0.0,,,-1.0,9
1853239N11302,1853,NOT_NAMED,1853-09-02 09:00:00,30.0499,-82.4295,0,0.0,,,-1.0,9
1853239N11302,1853,NOT_NAMED,1853-09-02 12:00:00,30.5000,-82.3000,0,0.0,,,-1.0,10
1853239N11302,1853,NOT_NAMED,1853-09-02 15:00:00,30.9575,-82.0376,0,0.0,,,-1.0,10
1853239N11302,1853,NOT_NAMED,1853-09-02 18:00:00,31.4000,-81.7000,0,0.0,,,-1.0,10
1853239N11302,1853,NOT_NAMED,1853-09-02 21:00:00,31.8075,-81.3498,0,0.0,,,-1.0,10
1853239N11302,1853,NOT_NAMED,1853-09-03 00:00:00,32.2000,-81.0000,0,0.0,,,-1.0,10
1853239N11302,1853,NOT_NAMED,1853-09-03 03:00:00,32.5999,-80.6921,0,0.0,,,-1.0,9
1853239N11302,1853,NOT_NAMED,1853-09-03 06:00:00,33.0000,-80.4000,0,0.0,,,-1.0,9
1853239N11302,1853,NOT_NAMED,1853-09-03 09:00:00,33.4002,-80.1031,0,0.0,,,-1.0,9
1853251N24274,1853,NOT_NAMED,1853-09-10 21:00:00,30.2000,-87.5026,11,0.0,,,-1.0,9
1853251N24274,1853,NOT_NAMED,1853-09-11 00:00:00,30.6000,-87.2000,0,0.0,,,-1.0,9
1853251N24274,1853,NOT_NAMED,1853-09-11 03:00:00,30.9562,-86.9612,0,0.0,,,-1.0,9
1853251N24274,1853,NOT_NAMED,1853-09-11 06:00:00,31.3000,-86.5000,0,0.0,,,-1.0,13
1853251N24274,1853,NOT_NAMED,1853-09-11 09:00:00,31.6506,-85.6275,0,0.0,,,-1.0,18
1853264N20268,1853,NOT_NAMED,1853-09-22 12:00:00,21.3000,-97.1000,31,0.0,,,-1.0,6
1853264N20268,1853,NOT_NAMED,1853-09-22 15:00:00,21.3999,-97.4001,0,0.0,,,-1.0,6
1853264N20268,1853,NOT_NAMED,1853-09-22 18:00:00,21.5000,-97.7000,0,0.0,,,-1.0,6
1853264N20268,1853,NOT_NAMED,1853-09-22 21:00:00,21.6376,-97.9998,0,0.0,,,-1.0,6
1853291N32280,1853,NOT_NAMED,1853-10-21 09:00:00,31.1809,-81.2625,9,0.0,HU,85,2.0,5
1853291N32280,1853,NOT_NAMED,1853-10-21 12:00:00,31.4333,-81.3667,0,0.0,HU,80,1.0,5
1853291N32280,1853,NOT_NAMED,1853-10-21 15:00:00,31.6716,-81.4466,0,0.0,HU,80,1.0,5
1853291N32280,1853,NOT_NAMED,1853-10-21 18:00:00,31.9000,-81.4667,0,0.0,HU,80,1.0,5
1853291N32280,1853,NOT_NAMED,1853-10-21 21:00:00,32.1214,-81.4134,0,0.0,HU,80,1.0,5
1853291N32280,1853,NOT_NAMED,1853-10-22 00:00:00,32.3800,-81.6800,0,0.0,HU,80,1.0,9
1853291N32280,1853,NOT_NAMED,1853-10-22 03:00:00,32.6354,-82.2952,0,0.0,HU,80,1.0,16
1853291N32280,1853,NOT_NAMED,1853-10-22 06:00:00,32.9667,-83.5000,0,0.0,HU,80,1.0,33
1853291N32280,1853,NOT_NAMED,1853-10-22 09:00:00,33.6122,-86.0478,0,0.0,HU,,-1.0,23
1853291N32280,1853,NOT_NAMED,1853-10-22 12:00:00,34.1000,-85.9000,0,0.0,,,-1.0,10
1853291N32280,1853,NOT_NAMED,1853-10-22 15:00:00,34.5798,-85.7525,0,0.0,,,-1.0,10
1853291N32280,1853,NOT_NAMED,1853-10-22 18:00:00,35.0000,-85.5000,0,0.0,,,-1.0,9
1853291N32280,1853,NOT_NAMED,1853-10-22 21:00:00,35.2800,-85.1372,0,0.0,,,-1.0,8
1853291N32280,1853,NOT_NAMED,1853-10-23 00:00:00,35.5000,-84.7000,0,0.0,,,-1.0,9
1853291N32280,1853,NOT_NAMED,1853-10-23 03:00:00,35.7403,-84.2507,0,0.0,,,-1.0,9
1854176N26268,1854,NOT_NAMED,1854-06-26 12:00:00,26.1667,-97.0667,19,0.0,HU,70,1.0,12
1854176N26268,1854,NOT_NAMED,1854-06-26 15:00:00,26.2657,-97.7378,0,0.0,HU,60,0.0,12
1854176N26268,1854,NOT_NAMED,1854-06-26 18:00:00,26.4000,-98.4333,0,0.0,TS,50,0.0,13
1854176N26268,1854,NOT_NAMED,1854-06-26 21:00:00,26.5913,-99.1169,0,0.0,TS,45,0.0,13
1854176N26268,1854,NOT_NAMED,1854-06-27 00:00:00,26.8333,-99.8000,0,0.0,TS,40,0.0,13
1854176N26268,1854,NOT_NAMED,1854-06-27 03:00:00,27.1063,-100.483,0,0.0,TS,40,0.0,13
1854176N26268,1854,NOT_NAMED,1854-06-27 06:00:00,27.4000,-101.167,0,0.0,TS,40,0.0,13
1854176N26268,1854,NOT_NAMED,1854-06-27 09:00:00,27.6873,-101.849,0,0.0,TS,40,0.0,13
1854207N28267,1854,NOT_NAMED,1854-07-27 12:00:00,27.2000,-97.3000,14,0.0,,,-1.0,6
1854207N28267,1854,NOT_NAMED,1854-07-27 15:00:00,27.1298,-97.5573,0,0.0,,,-1.0,5
1854207N28267,1854,NOT_NAMED,1854-07-27 18:00:00,27.0000,-97.8000,0,0.0,,,-1.0,6
1854207N28267,1854,NOT_NAMED,1854-07-27 21:00:00,26.7650,-98.0926,0,0.0,,,-1.0,7
1854207N28267,1854,NOT_NAMED,1854-07-28 00:00:00,26.5000,-98.4000,0,0.0,,,-1.0,7
1854207N28267,1854,NOT_NAMED,1854-07-28 03:00:00,26.2850,-98.7074,0,0.0,,,-1.0,7
1854207N28267,1854,NOT_NAMED,1854-07-28 06:00:00,26.1000,-99.0000,0,0.0,,,-1.0,6
1854207N28267,1854,NOT_NAMED,1854-07-28 09:00:00,25.9424,-99.2574,0,0.0,,,-1.0,5
1854207N28267,1854,NOT_NAMED,1854-07-28 12:00:00,25.8000,-99.5000,0,0.0,,,-1.0,5
1854207N28267,1854,NOT_NAMED,1854-07-28 15:00:00,25.6526,-99.7477,0,0.0,,,-1.0,5
1854246N25300,1854,NOT_NAMED,1854-09-08 21:00:00,31.7427,-81.0588,9,0.0,HU,95,2.0,5
1854246N25300,1854,NOT_NAMED,1854-09-09 00:00:00,31.9667,-81.2000,0,0.0,HU,80,1.0,5
1854246N25300,1854,NOT_NAMED,1854-09-09 03:00:00,32.2042,-81.3838,0,0.0,HU,75,1.0,6
1854246N25300,1854,NOT_NAMED,1854-09-09 06:00:00,32.4667,-81.5667,0,0.0,HU,70,1.0,6
1854246N25300,1854,NOT_NAMED,1854-09-09 09:00:00,32.7265,-81.7551,0,0.0,HU,65,1.0,6
1854246N25300,1854,NOT_NAMED,1854-09-09 12:00:00,33.0667,-81.8000,0,0.0,TS,60,0.0,8
1854246N25300,1854,NOT_NAMED,1854-09-09 15:00:00,33.5473,-81.6414,0,0.0,TS,55,0.0,12
1854246N25300,1854,NOT_NAMED,1854-09-09 18:00:00,34.1000,-81.2000,0,0.0,TS,50,0.0,16
1854246N25300,1854,NOT_NAMED,1854-09-09 21:00:00,34.6717,-80.2911,0,0.0,TS,45,0.0,22
1854246N25300,1854,NOT_NAMED,1854-09-10 00:00:00,35.3000,-78.9600,0,0.0,TS,40,0.0,27
1854246N25300,1854,NOT_NAMED,1854-09-10 03:00:00,36.0297,-77.4434,0,0.0,TS,40,0.0,29
1854253N14303,1854,NOT_NAMED,1854-09-13 21:00:00,18.0925,-73.4001,11,0.0,,,-1.0,7
1854253N14303,1854,NOT_NAMED,1854-09-14 00:00:00,18.3000,-73.7000,0,0.0,,,-1.0,7
1854253N14303,1854,NOT_NAMED,1854-09-14 03:00:00,18.5425,-74.0075,0,0.0,,,-1.0,8
1854253N14303,1854,NOT_NAMED,1854-09-14 21:00:00,20.0149,-74.2623,11,0.0,,,-1.0,4
1854253N14303,1854,NOT_NAMED,1854-09-15 00:00:00,20.2000,-74.3000,0,0.0,,,-1.0,4
1854253N35280,1854,NOT_NAMED,1854-09-10 06:00:00,35.4000,-80.0000,0,0.0,,,-1.0,15
1854253N35280,1854,NOT_NAMED,1854-09-10 09:00:00,35.8353,-79.2312,0,0.0,,,-1.0,14
1854253N35280,1854,NOT_NAMED,1854-09-10 12:00:00,36.2000,-78.6000,0,0.0,,,-1.0,13
1854253N35280,1854,NOT_NAMED,1854-09-10 15:00:00,36.4222,-77.8561,0,0.0,,,-1.0,13
1854253N35280,1854,NOT_NAMED,1854-09-10 18:00:00,36.6000,-77.1000,0,0.0,,,-1.0,13
