storm_id,year,name,iso_time,latitude,longitude,dist2land(km),landfall(km),usa_status,usa_wind,storm_category,storm_speed(knots),geometry,state,county
1851175N26270,1851,NOT_NAMED,1851-06-26 00:00:00,28.1667,-96.8,0,0.0,HU,70.0,1.0,5.0,POINT (-96.8 28.1667),Texas,Calhoun
1851175N26270,1851,NOT_NAMED,1851-06-26 03:00:00,28.2265,-97.0793,0,0.0,HU,65.0,1.0,5.0,POINT (-97.0793 28.2265),Texas,Refugio
1851175N26270,1851,NOT_NAMED,1851-06-26 06:00:00,28.3,-97.4,0,0.0,TS,60.0,0.0,6.0,POINT (-97.40000000000001 28.3),Texas,Refugio
1851175N26270,1851,NOT_NAMED,1851-06-26 09:00:00,28.3617,-97.7476,0,0.0,TS,60.0,0.0,6.0,POINT (-97.74760000000001 28.3617),Texas,Bee
1851175N26270,1851,NOT_NAMED,1851-06-26 12:00:00,28.4333,-98.1,0,0.0,TS,60.0,0.0,6.0,POINT (-98.09999999999999 28.4333),Texas,Live Oak
1851175N26270,1851,NOT_NAMED,1851-06-26 15:00:00,28.5158,-98.4268,0,0.0,TS,55.0,0.0,6.0,POINT (-98.4268 28.5158),Texas,McMullen
1851175N26270,1851,NOT_NAMED,1851-06-26 18:00:00,28.6333,-98.7333,0,0.0,TS,50.0,0.0,6.0,POINT (-98.7333 28.6333),Texas,McMullen
1851175N26270,1851,NOT_NAMED,1851-06-26 21:00:00,28.7966,-99.0267,0,0.0,TS,50.0,0.0,6.0,POINT (-99.02670000000001 28.7966),Texas,Frio
1851175N26270,1851,NOT_NAMED,1851-06-27 00:00:00,29.0,-99.3,0,0.0,TS,50.0,0.0,6.0,POINT (-99.3 29),Texas,Frio
1851175N26270,1851,NOT_NAMED,1851-06-27 03:00:00,29.2258,-99.565,0,0.0,TS,45.0,0.0,6.0,POINT (-99.565 29.2258),Texas,Uvalde
1851175N26270,1851,NOT_NAMED,1851-06-27 06:00:00,29.4727,-99.8,0,0.0,TS,40.0,0.0,6.0,POINT (-99.8 29.4727),Texas,Uvalde
1851175N26270,1851,NOT_NAMED,1851-06-27 09:00:00,29.7205,-99.968,0,0.0,TS,40.0,0.0,6.0,POINT (-99.968 29.7205),Texas,Real
1851175N26270,1851,NOT_NAMED,1851-06-27 12:00:00,29.9778,-100.056,0,0.0,TS,40.0,0.0,5.0,POINT (-100.056 29.9778),Texas,Edwards
1851175N26270,1851,NOT_NAMED,1851-06-27 15:00:00,30.25,-100.05799999999999,0,0.0,TS,40.0,0.0,5.0,POINT (-100.058 30.25),Texas,Edwards
1851175N26270,1851,NOT_NAMED,1851-06-27 18:00:00,30.5,-100.1,0,0.0,TS,40.0,0.0,5.0,POINT (-100.1 30.5),Texas,Kimble
1851175N26270,1851,NOT_NAMED,1851-06-27 21:00:00,30.75,-100.147,0,0.0,TS,40.0,0.0,5.0,POINT (-100.147 30.75),Texas,Schleicher
1851228N13313,1851,NOT_NAMED,1851-08-24 00:00:00,30.4333,-85.2,0,0.0,HU,90.0,2.0,12.0,POINT (-85.2 30.4333),Florida,Calhoun
1851228N13313,1851,NOT_NAMED,1851-08-24 03:00:00,30.8485,-84.7902,0,0.0,HU,80.0,1.0,11.0,POINT (-84.7902 30.8485),Georgia,Seminole
1851228N13313,1851,NOT_NAMED,1851-08-24 06:00:00,31.2333,-84.4,0,0.0,HU,70.0,1.0,10.0,POINT (-84.40000000000001 31.2333),Georgia,Baker
1851228N13313,1851,NOT_NAMED,1851-08-24 09:00:00,31.6535,-84.018,0,0.0,HU,65.0,1.0,11.0,POINT (-84.018 31.6535),Georgia,Worth
1851228N13313,1851,NOT_NAMED,1851-08-24 12:00:00,32.1,-83.5333,0,0.0,TS,60.0,0.0,14.0,POINT (-83.5333 32.1),Georgia,Wilcox
1851228N13313,1851,NOT_NAMED,1851-08-24 15:00:00,32.5863,-82.8213,0,0.0,TS,55.0,0.0,16.0,POINT (-82.82129999999999 32.5863),Georgia,Laurens
1851228N13313,1851,NOT_NAMED,1851-08-24 18:00:00,33.0667,-82.0333,0,0.0,TS,50.0,0.0,15.0,POINT (-82.0333 33.0667),Georgia,Burke
1851228N13313,1851,NOT_NAMED,1851-08-24 21:00:00,33.4873,-81.3609,0,0.0,TS,45.0,0.0,14.0,POINT (-81.3609 33.4873),South Carolina,Barnwell
1851228N13313,1851,NOT_NAMED,1851-08-25 00:00:00,33.9,-80.6667,0,0.0,TS,40.0,0.0,15.0,POINT (-80.66670000000001 33.9),South Carolina,Richland
1851228N13313,1851,NOT_NAMED,1851-08-25 03:00:00,34.3373,-79.8626,0,0.0,TS,40.0,0.0,16.0,POINT (-79.8626 34.3373),South Carolina,Darlington
1851228N13313,1851,NOT_NAMED,1851-08-25 06:00:00,34.8,-79.0,0,0.0,TS,40.0,0.0,17.0,POINT (-79 34.8),North Carolina,Robeson
1851228N13313,1851,NOT_NAMED,1851-08-25 09:00:00,35.2916,-78.1405,0,0.0,TS,40.0,0.0,18.0,POINT (-78.1405 35.2916),North Carolina,Wayne
1851228N13313,1851,NOT_NAMED,1851-08-25 12:00:00,35.8,-77.2333,0,0.0,TS,40.0,0.0,18.0,POINT (-77.2333 35.8),North Carolina,Martin
1851228N13313,1851,NOT_NAMED,1851-08-25 15:00:00,36.2999,-76.2327,0,0.0,TS,40.0,0.0,19.0,POINT (-76.23269999999999 36.2999),North Carolina,Pasquotank
1851256N26265,1851,NOT_NAMED,1851-09-16 09:00:00,27.1575,-97.5,0,0.0,,,-1.0,2.0,POINT (-97.5 27.1575),Texas,Kenedy
1851256N26265,1851,NOT_NAMED,1851-09-16 12:00:00,27.1,-97.6,0,0.0,,,-1.0,2.0,POINT (-97.59999999999999 27.1),Texas,Kenedy
1851256N26265,1851,NOT_NAMED,1851-09-16 15:00:00,27.0475,-97.6625,0,0.0,,,-1.0,1.0,POINT (-97.66249999999999 27.0475),Texas,Kenedy
1852232N21293,1852,NOT_NAMED,1852-08-26 12:00:00,30.4667,-88.5333,0,0.0,HU,90.0,2.0,5.0,POINT (-88.5333 30.4667),Mississippi,Jackson
1852232N21293,1852,NOT_NAMED,1852-08-26 15:00:00,30.7041,-88.4116,0,0.0,HU,80.0,1.0,6.0,POINT (-88.41160000000001 30.7041),Alabama,Jackson
1852232N21293,1852,NOT_NAMED,1852-08-26 18:00:00,30.9667,-88.2,0,0.0,HU,70.0,1.0,7.0,POINT (-88.2 30.9667),Alabama,Mobile
1852232N21293,1852,NOT_NAMED,1852-08-26 21:00:00,31.2307,-87.9115,0,0.0,HU,60.0,0.0,8.0,POINT (-87.9115 31.2307),Alabama,Clarke
1852232N21293,1852,NOT_NAMED,1852-08-27 00:00:00,31.5,-87.5333,0,0.0,TS,50.0,0.0,9.0,POINT (-87.5333 31.5),Alabama,Monroe
1852232N21293,1852,NOT_NAMED,1852-08-27 03:00:00,31.7689,-87.1138,0,0.0,TS,45.0,0.0,10.0,POINT (-87.1138 31.7689),Alabama,Monroe
1852232N21293,1852,NOT_NAMED,1852-08-27 06:00:00,32.0333,-86.6,0,0.0,TS,40.0,0.0,11.0,POINT (-86.59999999999999 32.0333),Alabama,Lowndes
1852232N21293,1852,NOT_NAMED,1852-08-27 09:00:00,32.2878,-86.0096,0,0.0,TS,40.0,0.0,12.0,POINT (-86.00960000000001 32.2878),Alabama,Montgomery
1852232N21293,1852,NOT_NAMED,1852-08-27 12:00:00,32.5333,-85.3,0,0.0,TS,40.0,0.0,14.0,POINT (-85.3 32.5333),Alabama,Lee
1852232N21293,1852,NOT_NAMED,1852-08-27 15:00:00,32.7738,-84.4781,0,0.0,TS,40.0,0.0,15.0,POINT (-84.4781 32.7738),Georgia,Talbot
1852232N21293,1852,NOT_NAMED,1852-08-27 18:00:00,33.0,-83.5667,0,0.0,TS,40.0,0.0,18.0,POINT (-83.5667 33),Georgia,Jones
1852232N21293,1852,NOT_NAMED,1852-08-27 21:00:00,33.2363,-82.4629,0,0.0,TS,40.0,0.0,20.0,POINT (-82.4629 33.2363),Georgia,Jefferson
1852232N21293,1852,NOT_NAMED,1852-08-28 00:00:00,33.44,-81.2,0,0.0,TS,40.0,0.0,23.0,POINT (-81.2 33.44),South Carolina,Orangeburg
1852232N21293,1852,NOT_NAMED,1852-08-28 03:00:00,33.6298,-79.7799,0,0.0,TS,40.0,0.0,25.0,POINT (-79.7799 33.6298),South Carolina,Williamsburg
1852241N34278,1852,NOT_NAMED,1852-08-28 06:00:00,33.6,-82.5,0,0.0,,,-1.0,13.0,POINT (-82.5 33.6),Georgia,McDuffie
1852241N34278,1852,NOT_NAMED,1852-08-28 09:00:00,33.7771,-81.7491,0,0.0,,,-1.0,13.0,POINT (-81.7491 33.7771),South Carolina,Edgefield
1852241N34278,1852,NOT_NAMED,1852-08-28 12:00:00,34.0,-81.0,0,0.0,,,-1.0,14.0,POINT (-81 34),South Carolina,Richland
1852241N34278,1852,NOT_NAMED,1852-08-28 15:00:00,34.3274,-80.2278,0,0.0,,,-1.0,14.0,POINT (-80.2278 34.3274),South Carolina,Lee
1852241N34278,1852,NOT_NAMED,1852-08-28 18:00:00,34.7,-79.5,0,0.0,,,-1.0,13.0,POINT (-79.5 34.7),North Carolina,Scotland
1852241N34278,1852,NOT_NAMED,1852-08-28 21:00:00,35.0417,-78.8839,0,0.0,,,-1.0,12.0,POINT (-78.8839 35.0417),North Carolina,Cumberland
1852241N34278,1852,NOT_NAMED,1852-08-29 00:00:00,35.4,-78.3,0,0.0,,,-1.0,12.0,POINT (-78.3 35.4),North Carolina,Johnston
1852241N34278,1852,NOT_NAMED,1852-08-29 03:00:00,35.792,-77.6719,0,0.0,,,-1.0,13.0,POINT (-77.67189999999999 35.792),North Carolina,Edgecombe
1852241N34278,1852,NOT_NAMED,1852-08-29 06:00:00,36.2,-77.0,0,0.0,,,-1.0,14.0,POINT (-77 36.2),North Carolina,Bertie
1852241N34278,1852,NOT_NAMED,1852-08-29 09:00:00,36.6002,-76.2423,0,0.0,,,-1.0,14.0,POINT (-76.2423 36.6002),Virginia,Chesapeake
1852247N14309,1852,NOT_NAMED,1852-09-12 00:00:00,27.9333,-82.8,0,0.0,HU,70.0,1.0,5.0,POINT (-82.8 27.9333),Florida,Pinellas
1852247N14309,1852,NOT_NAMED,1852-09-12 03:00:00,27.9832,-82.5216,0,0.0,HU,65.0,1.0,5.0,POINT (-82.52160000000001 27.9832),Florida,Hillsborough
1852247N14309,1852,NOT_NAMED,1852-09-12 06:00:00,28.0333,-82.2333,0,0.0,TS,60.0,0.0,5.0,POINT (-82.2333 28.0333),Florida,Hillsborough
1852247N14309,1852,NOT_NAMED,1852-09-12 09:00:00,28.0681,-81.9489,0,0.0,TS,55.0,0.0,6.0,POINT (-81.94889999999999 28.0681),Florida,Polk
1852247N14309,1852,NOT_NAMED,1852-09-12 12:00:00,28.1333,-81.6,0,0.0,TS,50.0,0.0,7.0,POINT (-81.59999999999999 28.1333),Florida,Polk
1852247N14309,1852,NOT_NAMED,1852-09-12 15:00:00,28.2174,-81.191,0,0.0,TS,50.0,0.0,9.0,POINT (-81.191 28.2174),Florida,Osceola
1852247N14309,1852,NOT_NAMED,1852-09-12 18:00:00,28.4333,-80.6,0,0.0,TS,50.0,0.0,14.0,POINT (-80.59999999999999 28.4333),Florida,Brevard
1852278N14293,1852,NOT_NAMED,1852-10-10 00:00:00,30.4,-84.0333,0,0.0,HU,80.0,1.0,18.0,POINT (-84.0333 30.4),Florida,Jefferson
1852278N14293,1852,NOT_NAMED,1852-10-10 03:00:00,31.1871,-83.3152,0,0.0,HU,70.0,1.0,21.0,POINT (-83.3152 31.1871),Georgia,Berrien
1852278N14293,1852,NOT_NAMED,1852-10-10 06:00:00,32.0333,-82.4333,0,0.0,TS,60.0,0.0,23.0,POINT (-82.4333 32.0333),Georgia,Toombs
1852278N14293,1852,NOT_NAMED,1852-10-10 09:00:00,32.8516,-81.451,0,0.0,TS,55.0,0.0,23.0,POINT (-81.45099999999999 32.8516),South Carolina,Screven
1852278N14293,1852,NOT_NAMED,1852-10-10 12:00:00,33.6,-80.4333,0,0.0,TS,50.0,0.0,21.0,POINT (-80.4333 33.6),South Carolina,Clarendon
1852278N14293,1852,NOT_NAMED,1852-10-10 15:00:00,34.2137,-79.5457,0,0.0,TS,50.0,0.0,19.0,POINT (-79.5457 34.2137),South Carolina,Marion
1852278N14293,1852,NOT_NAMED,1852-10-10 18:00:00,34.7667,-78.6,0,0.0,TS,50.0,0.0,21.0,POINT (-78.59999999999999 34.7667),North Carolina,Bladen
1852278N14293,1852,NOT_NAMED,1852-10-10 21:00:00,35.3496,-77.4647,0,0.0,TS,50.0,0.0,23.0,POINT (-77.46469999999999 35.3496),North Carolina,Lenoir
1852278N14293,1852,NOT_NAMED,1852-10-11 00:00:00,35.9,-76.1667,0,0.0,TS,50.0,0.0,24.0,POINT (-76.16670000000001 35.9),North Carolina,Tyrrell
1852331N24274,1852,NOT_NAMED,1852-11-26 21:00:00,27.1859,-81.826,0,0.0,,,-1.0,18.0,POINT (-81.82599999999999 27.1859),Florida,DeSoto
1852331N24274,1852,NOT_NAMED,1852-11-27 00:00:00,27.4,-80.7,0,0.0,,,-1.0,22.0,POINT (-80.7 27.4),Florida,Okeechobee
1853239N11302,1853,NOT_NAMED,1853-09-02 03:00:00,29.15,-82.5923,0,0.0,,,-1.0,9.0,POINT (-82.59229999999999 29.15),Florida,Levy
1853239N11302,1853,NOT_NAMED,1853-09-02 06:00:00,29.6,-82.5,0,0.0,,,-1.0,9.0,POINT (-82.5 29.6),Florida,Alachua
1853239N11302,1853,NOT_NAMED,1853-09-02 09:00:00,30.0499,-82.4295,0,0.0,,,-1.0,9.0,POINT (-82.4295 30.0499),Florida,Union
1853239N11302,1853,NOT_NAMED,1853-09-02 12:00:00,30.5,-82.3,0,0.0,,,-1.0,10.0,POINT (-82.3 30.5),Florida,Baker
1853239N11302,1853,NOT_NAMED,1853-09-02 15:00:00,30.9575,-82.0376,0,0.0,,,-1.0,10.0,POINT (-82.0376 30.9575),Georgia,Charlton
1853239N11302,1853,NOT_NAMED,1853-09-02 18:00:00,31.4,-81.7,0,0.0,,,-1.0,10.0,POINT (-81.7 31.4),Georgia,Wayne
1853239N11302,1853,NOT_NAMED,1853-09-02 21:00:00,31.8075,-81.3498,0,0.0,,,-1.0,10.0,POINT (-81.3498 31.8075),Georgia,Liberty
1853239N11302,1853,NOT_NAMED,1853-09-03 00:00:00,32.2,-81.0,0,0.0,,,-1.0,10.0,POINT (-81 32.2),South Carolina,Jasper
1853239N11302,1853,NOT_NAMED,1853-09-03 03:00:00,32.5999,-80.6921,0,0.0,,,-1.0,9.0,POINT (-80.6921 32.5999),South Carolina,Beaufort
1853239N11302,1853,NOT_NAMED,1853-09-03 06:00:00,33.0,-80.4,0,0.0,,,-1.0,9.0,POINT (-80.40000000000001 33),South Carolina,Dorchester
1853239N11302,1853,NOT_NAMED,1853-09-03 09:00:00,33.4002,-80.1031,0,0.0,,,-1.0,9.0,POINT (-80.1031 33.4002),South Carolina,Berkeley
1853251N24274,1853,NOT_NAMED,1853-09-11 00:00:00,30.6,-87.2,0,0.0,,,-1.0,9.0,POINT (-87.2 30.6),Florida,Santa Rosa
1853251N24274,1853,NOT_NAMED,1853-09-11 03:00:00,30.9562,-86.9612,0,0.0,,,-1.0,9.0,POINT (-86.96120000000001 30.9562),Florida,Santa Rosa
1853251N24274,1853,NOT_NAMED,1853-09-11 06:00:00,31.3,-86.5,0,0.0,,,-1.0,13.0,POINT (-86.5 31.3),Alabama,Covington
1853251N24274,1853,NOT_NAMED,1853-09-11 09:00:00,31.6506,-85.6275,0,0.0,,,-1.0,18.0,POINT (-85.6275 31.6506),Alabama,Barbour
1853291N32280,1853,NOT_NAMED,1853-10-21 12:00:00,31.4333,-81.3667,0,0.0,HU,80.0,1.0,5.0,POINT (-81.36669999999999 31.4333),Georgia,McIntosh
1853291N32280,1853,NOT_NAMED,1853-10-21 15:00:00,31.6716,-81.4466,0,0.0,HU,80.0,1.0,5.0,POINT (-81.4466 31.6716),Georgia,Liberty
1853291N32280,1853,NOT_NAMED,1853-10-21 18:00:00,31.9,-81.4667,0,0.0,HU,80.0,1.0,5.0,POINT (-81.4667 31.9),Georgia,Liberty
1853291N32280,1853,NOT_NAMED,1853-10-21 21:00:00,32.1214,-81.4134,0,0.0,HU,80.0,1.0,5.0,POINT (-81.4134 32.1214),Georgia,Bryan
1853291N32280,1853,NOT_NAMED,1853-10-22 00:00:00,32.38,-81.68,0,0.0,HU,80.0,1.0,9.0,POINT (-81.68000000000001 32.38),Georgia,Bulloch
1853291N32280,1853,NOT_NAMED,1853-10-22 03:00:00,32.6354,-82.2952,0,0.0,HU,80.0,1.0,16.0,POINT (-82.29519999999999 32.6354),Georgia,Emanuel
1853291N32280,1853,NOT_NAMED,1853-10-22 06:00:00,32.9667,-83.5,0,0.0,HU,80.0,1.0,33.0,POINT (-83.5 32.9667),Georgia,Jones
1853291N32280,1853,NOT_NAMED,1853-10-22 09:00:00,33.6122,-86.0478,0,0.0,HU,,-1.0,23.0,POINT (-86.0478 33.6122),Alabama,Talladega
1853291N32280,1853,NOT_NAMED,1853-10-22 12:00:00,34.1,-85.9,0,0.0,,,-1.0,10.0,POINT (-85.90000000000001 34.1),Alabama,Etowah
1853291N32280,1853,NOT_NAMED,1853-10-22 15:00:00,34.5798,-85.7525,0,0.0,,,-1.0,10.0,POINT (-85.7525 34.5798),Alabama,DeKalb
1853291N32280,1853,NOT_NAMED,1853-10-22 18:00:00,35.0,-85.5,0,0.0,,,-1.0,9.0,POINT (-85.5 35),Tennessee,Marion
1853291N32280,1853,NOT_NAMED,1853-10-22 21:00:00,35.28,-85.1372,0,0.0,,,-1.0,8.0,POINT (-85.13720000000001 35.28),Tennessee,Hamilton
1853291N32280,1853,NOT_NAMED,1853-10-23 00:00:00,35.5,-84.7,0,0.0,,,-1.0,9.0,POINT (-84.7 35.5),Tennessee,McMinn
1853291N32280,1853,NOT_NAMED,1853-10-23 03:00:00,35.7403,-84.2507,0,0.0,,,-1.0,9.0,POINT (-84.25069999999999 35.7403),Tennessee,Loudon
1854176N26268,1854,NOT_NAMED,1854-06-26 15:00:00,26.2657,-97.7378,0,0.0,HU,60.0,0.0,12.0,POINT (-97.73779999999999 26.2657),Texas,Cameron
1854176N26268,1854,NOT_NAMED,1854-06-26 18:00:00,26.4,-98.4333,0,0.0,TS,50.0,0.0,13.0,POINT (-98.4333 26.4),Texas,Hidalgo
1854176N26268,1854,NOT_NAMED,1854-06-26 21:00:00,26.5913,-99.1169,0,0.0,TS,45.0,0.0,13.0,POINT (-99.1169 26.5913),Texas,Starr
1854207N28267,1854,NOT_NAMED,1854-07-27 15:00:00,27.1298,-97.5573,0,0.0,,,-1.0,5.0,POINT (-97.5573 27.1298),Texas,Kenedy
1854207N28267,1854,NOT_NAMED,1854-07-27 18:00:00,27.0,-97.8,0,0.0,,,-1.0,6.0,POINT (-97.8 27),Texas,Kenedy
1854207N28267,1854,NOT_NAMED,1854-07-27 21:00:00,26.765,-98.0926,0,0.0,,,-1.0,7.0,POINT (-98.0926 26.765),Texas,Hidalgo
1854207N28267,1854,NOT_NAMED,1854-07-28 00:00:00,26.5,-98.4,0,0.0,,,-1.0,7.0,POINT (-98.40000000000001 26.5),Texas,Hidalgo
1854207N28267,1854,NOT_NAMED,1854-07-28 03:00:00,26.285,-98.7074,0,0.0,,,-1.0,7.0,POINT (-98.70740000000001 26.285),Texas,Starr
1854246N25300,1854,NOT_NAMED,1854-09-09 00:00:00,31.9667,-81.2,0,0.0,HU,80.0,1.0,5.0,POINT (-81.2 31.9667),Georgia,Chatham
1854246N25300,1854,NOT_NAMED,1854-09-09 03:00:00,32.2042,-81.3838,0,0.0,HU,75.0,1.0,6.0,POINT (-81.38379999999999 32.2042),Georgia,Effingham
1854246N25300,1854,NOT_NAMED,1854-09-09 06:00:00,32.4667,-81.5667,0,0.0,HU,70.0,1.0,6.0,POINT (-81.5667 32.4667),Georgia,Bulloch
1854246N25300,1854,NOT_NAMED,1854-09-09 09:00:00,32.7265,-81.7551,0,0.0,HU,65.0,1.0,6.0,POINT (-81.7551 32.7265),Georgia,Screven
1854246N25300,1854,NOT_NAMED,1854-09-09 12:00:00,33.0667,-81.8,0,0.0,TS,60.0,0.0,8.0,POINT (-81.8 33.0667),Georgia,Burke
1854246N25300,1854,NOT_NAMED,1854-09-09 15:00:00,33.5473,-81.6414,0,0.0,TS,55.0,0.0,12.0,POINT (-81.6414 33.5473),South Carolina,Aiken
1854246N25300,1854,NOT_NAMED,1854-09-09 18:00:00,34.1,-81.2,0,0.0,TS,50.0,0.0,16.0,POINT (-81.2 34.1),South Carolina,Richland
1854246N25300,1854,NOT_NAMED,1854-09-09 21:00:00,34.6717,-80.2911,0,0.0,TS,45.0,0.0,22.0,POINT (-80.2911 34.6717),South Carolina,Chesterfield
1854246N25300,1854,NOT_NAMED,1854-09-10 00:00:00,35.3,-78.96,0,0.0,TS,40.0,0.0,27.0,POINT (-78.95999999999999 35.3),North Carolina,Harnett
1854246N25300,1854,NOT_NAMED,1854-09-10 03:00:00,36.0297,-77.4434,0,0.0,TS,40.0,0.0,29.0,POINT (-77.4434 36.0297),North Carolina,Halifax
1854253N35280,1854,NOT_NAMED,1854-09-10 06:00:00,35.4,-80.0,0,0.0,,,-1.0,15.0,POINT (-80 35.4),North Carolina,Montgomery
1854253N35280,1854,NOT_NAMED,1854-09-10 09:00:00,35.8353,-79.2312,0,0.0,,,-1.0,14.0,POINT (-79.2312 35.8353),North Carolina,Chatham
1854253N35280,1854,NOT_NAMED,1854-09-10 12:00:00,36.2,-78.6,0,0.0,,,-1.0,13.0,POINT (-78.59999999999999 36.2),North Carolina,Granville
1854253N35280,1854,NOT_NAMED,1854-09-10 15:00:00,36.4222,-77.8561,0,0.0,,,-1.0,13.0,POINT (-77.8561 36.4222),North Carolina,Halifax
1854253N35280,1854,NOT_NAMED,1854-09-10 18:00:00,36.6,-77.1,0,0.0,,,-1.0,13.0,POINT (-77.09999999999999 36.6),Virginia,Southampton
1854259N24266,1854,NOT_NAMED,1854-09-18 21:00:00,29.1782,-95.2481,0,0.0,HU,90.0,2.0,3.0,POINT (-95.24809999999999 29.1782),Texas,Brazoria
1854259N24266,1854,NOT_NAMED,1854-09-19 00:00:00,29.3333,-95.3667,0,0.0,HU,80.0,1.0,4.0,POINT (-95.36669999999999 29.3333),Texas,Brazoria
1854259N24266,1854,NOT_NAMED,1854-09-19 03:00:00,29.5294,-95.3735,0,0.0,HU,75.0,1.0,4.0,POINT (-95.37350000000001 29.5294),Texas,Brazoria
1854259N24266,1854,NOT_NAMED,1854-09-19 06:00:00,29.7,-95.3667,0,0.0,HU,70.0,1.0,3.0,POINT (-95.36669999999999 29.7),Texas,Harris
1854259N24266,1854,NOT_NAMED,1854-09-19 09:00:00,29.7816,-95.4665,0,0.0,HU,65.0,1.0,2.0,POINT (-95.4665 29.7816),Texas,Harris
1854259N24266,1854,NOT_NAMED,1854-09-19 12:00:00,29.8333,-95.5667,0,0.0,TS,60.0,0.0,2.0,POINT (-95.5667 29.8333),Texas,Harris
1854259N24266,1854,NOT_NAMED,1854-09-19 15:00:00,29.9116,-95.5966,0,0.0,TS,60.0,0.0,2.0,POINT (-95.5966 29.9116),Texas,Harris
1854259N24266,1854,NOT_NAMED,1854-09-19 18:00:00,30.0,-95.5667,0,0.0,TS,60.0,0.0,2.0,POINT (-95.5667 30),Texas,Harris
1854259N24266,1854,NOT_NAMED,1854-09-19 21:00:00,30.0975,-95.4942,0,0.0,TS,55.0,0.0,4.0,POINT (-95.49420000000001 30.0975),Texas,Harris
1854259N24266,1854,NOT_NAMED,1854-09-20 00:00:00,30.24,-95.16,0,0.0,TS,50.0,0.0,8.0,POINT (-95.16 30.24),Texas,Montgomery
1854259N24266,1854,NOT_NAMED,1854-09-20 03:00:00,30.3751,-94.6813,0,0.0,TS,45.0,0.0,10.0,POINT (-94.68129999999999 30.3751),Texas,Hardin
1854259N24266,1854,NOT_NAMED,1854-09-20 06:00:00,30.5,-94.0,0,0.0,TS,40.0,0.0,16.0,POINT (-94 30.5),Texas,Jasper
1854259N24266,1854,NOT_NAMED,1854-09-20 09:00:00,30.6,-92.8925,0,0.0,TS,,-1.0,10.0,POINT (-92.8925 30.6),Louisiana,Allen
1854259N24266,1854,NOT_NAMED,1854-09-20 12:00:00,30.6,-92.8,0,0.0,,,-1.0,2.0,POINT (-92.8 30.6),Louisiana,Allen
1854259N24266,1854,NOT_NAMED,1854-09-20 15:00:00,30.6,-92.7,0,0.0,,,-1.0,2.0,POINT (-92.7 30.6),Louisiana,Allen
1854259N24266,1854,NOT_NAMED,1854-09-20 18:00:00,30.6,-92.6,0,0.0,,,-1.0,2.0,POINT (-92.59999999999999 30.6),Louisiana,Allen
1854259N24266,1854,NOT_NAMED,1854-09-20 21:00:00,30.6,-92.5,0,0.0,,,-1.0,2.0,POINT (-92.5 30.6),Louisiana,Evangeline
1854259N24266,1854,NOT_NAMED,1854-09-21 00:00:00,30.6,-92.4,0,0.0,,,-1.0,2.0,POINT (-92.40000000000001 30.6),Louisiana,Evangeline
1854259N24266,1854,NOT_NAMED,1854-09-21 03:00:00,30.6,-92.3,0,0.0,,,-1.0,2.0,POINT (-92.3 30.6),Louisiana,Evangeline
1854259N24266,1854,NOT_NAMED,1854-09-21 06:00:00,30.6,-92.2,0,0.0,,,-1.0,2.0,POINT (-92.2 30.6),Louisiana,Evangeline
1854259N24266,1854,NOT_NAMED,1854-09-21 09:00:00,30.6,-92.1,0,0.0,,,-1.0,2.0,POINT (-92.09999999999999 30.6),Louisiana,St. Landry
1855215N30272,1855,NOT_NAMED,1855-08-05 12:00:00,30.2,-89.5,0,0.0,,,-1.0,2.0,POINT (-89.5 30.2),Mississippi,Hancock
1855215N30272,1855,NOT_NAMED,1855-08-05 18:00:00,30.2,-89.7,0,0.0,,,-1.0,2.0,POINT (-89.7 30.2),Louisiana,St. Tammany
1855215N30272,1855,NOT_NAMED,1855-08-05 21:00:00,30.25,-89.8,9,0.0,,,-1.0,2.0,POINT (-89.8 30.25),Louisiana,St. Tammany
1855215N30272,1855,NOT_NAMED,1855-08-06 00:00:00,30.3,-89.9,0,0.0,,,-1.0,2.0,POINT (-89.90000000000001 30.3),Louisiana,St. Tammany
1855215N30272,1855,NOT_NAMED,1855-08-06 21:00:00,30.3425,-90.3275,0,0.0,,,-1.0,1.0,POINT (-90.3275 30.3425),Louisiana,Tangipahoa
1855215N30272,1855,NOT_NAMED,1855-08-07 00:00:00,30.4,-90.4,0,0.0,,,-1.0,2.0,POINT (-90.40000000000001 30.4),Louisiana,Tangipahoa
1855215N30272,1855,NOT_NAMED,1855-08-07 03:00:00,30.4526,-90.5325,0,0.0,,,-1.0,3.0,POINT (-90.5325 30.4526),Louisiana,Tangipahoa
1855236N12304,1855,NOT_NAMED,1855-08-31 15:00:00,29.3998,-89.6076,0,0.0,,,,13.0,POINT (-89.60760000000001 29.3998),Louisiana,Plaquemines
1855236N12304,1855,NOT_NAMED,1855-08-31 18:00:00,29.8,-90.2,0,0.0,,,,13.0,POINT (-90.2 29.8),Louisiana,St. Charles
1855236N12304,1855,NOT_NAMED,1855-08-31 21:00:00,30.1501,-90.7953,0,0.0,,,,12.0,POINT (-90.7953 30.1501),Louisiana,Ascension
1855236N12304,1855,NOT_NAMED,1855-09-01 00:00:00,30.5,-91.3,0,0.0,,,,10.0,POINT (-91.3 30.5),Louisiana,West Baton Rouge
1855236N12304,1855,NOT_NAMED,1855-09-01 03:00:00,30.8996,-91.638,0,0.0,,,,10.0,POINT (-91.63800000000001 30.8996),Louisiana,West Feliciana
